days_since_birth,gender,measurement_type,percentile,value
1344,male,height,97,106.154594594595
1344,female,weight,10,12.8097297297297
1344,female,weight,25,13.6195675675676
1344,female,weight,50,14.6268648648649
1344,female,weight,75,15.7690810810811
1344,female,weight,90,16.9187567567568
1344,female,weight,97,18.1908108108108
1344,male,weight,3,12.376
1344,male,weight,10,13.1646486486486
1344,male,weight,25,14.0332972972973
1344,male,weight,75,16.1841621621622
1344,male,weight,90,17.2763783783784
1344,male,weight,97,18.4360540540541
1345,female,height,3,91.1486486486487
1345,female,height,10,93.3864864864865
1345,female,height,25,95.6243243243243
1345,female,height,50,98.1
1345,female,height,75,100.637837837838
1345,female,height,90,102.913513513514
1345,female,height,97,105.151351351351
1345,male,height,3,92.2108108108108
1345,male,height,10,94.4108108108108
1345,male,height,25,96.6486486486487
1345,male,height,50,99.1243243243243
1345,male,height,75,101.662162162162
1345,male,height,90,103.9
1345,male,height,97,106.175675675676
1345,female,weight,10,12.8137837837838
1345,female,weight,25,13.6240540540541
1345,female,weight,50,14.6318918918919
1345,female,weight,75,15.7748648648649
1345,female,weight,90,16.9254054054054
1345,female,weight,97,18.1986486486487
1345,male,weight,3,12.38
1345,male,weight,10,13.1689189189189
1345,male,weight,25,14.0378378378378
1345,male,weight,75,16.1897297297297
1345,male,weight,90,17.2827027027027
1345,male,weight,97,18.4432432432432
1346,female,height,3,91.1664864864865
1346,female,height,10,93.4048648648649
1346,female,height,25,95.6432432432432
1346,female,height,50,98.12
1346,female,height,75,100.658378378378
1346,female,height,90,102.935135135135
1346,female,height,97,105.173513513514
1346,male,height,3,92.2281081081081
1346,male,height,10,94.4281081081081
1346,male,height,25,96.6664864864865
1346,male,height,50,99.1432432432432
1346,male,height,75,101.681621621622
1346,male,height,90,103.92
1346,male,height,97,106.196756756757
1346,female,weight,10,12.8178378378378
1346,female,weight,25,13.6285405405405
1346,female,weight,50,14.6369189189189
1346,female,weight,75,15.7806486486486
1346,female,weight,90,16.9320540540541
1346,female,weight,97,18.2064864864865
1346,male,weight,3,12.384
1346,male,weight,10,13.1731891891892
1346,male,weight,25,14.0423783783784
1346,male,weight,75,16.1952972972973
1346,male,weight,90,17.289027027027
1346,male,weight,97,18.4504324324324
1347,female,height,3,91.1843243243243
1347,female,height,10,93.4232432432432
1347,female,height,25,95.6621621621622
1347,female,height,50,98.14
1347,female,height,75,100.678918918919
1347,female,height,90,102.956756756757
1347,female,height,97,105.195675675676
1347,male,height,3,92.2454054054054
1347,male,height,10,94.4454054054054
1347,male,height,25,96.6843243243243
1347,male,height,50,99.1621621621622
1347,male,height,75,101.701081081081
1347,male,height,90,103.94
1347,male,height,97,106.217837837838
1347,female,weight,10,12.8218918918919
1347,female,weight,25,13.633027027027
1347,female,weight,50,14.6419459459459
1347,female,weight,75,15.7864324324324
1347,female,weight,90,16.9387027027027
1347,female,weight,97,18.2143243243243
1347,male,weight,3,12.388
1347,male,weight,10,13.1774594594595
1347,male,weight,25,14.0469189189189
1347,male,weight,75,16.2008648648649
1347,male,weight,90,17.2953513513514
1347,male,weight,97,18.4576216216216
1348,female,height,3,91.2021621621622
1348,female,height,10,93.4416216216216
1348,female,height,25,95.6810810810811
1348,female,height,50,98.16
1348,female,height,75,100.699459459459
1348,female,height,90,102.978378378378
1348,female,height,97,105.217837837838
1348,male,height,3,92.2627027027027
1348,male,height,10,94.4627027027027
1348,male,height,25,96.7021621621622
1348,male,height,50,99.1810810810811
1348,male,height,75,101.720540540541
1348,male,height,90,103.96
1348,male,height,97,106.238918918919
1348,female,weight,10,12.8259459459459
1348,female,weight,25,13.6375135135135
1348,female,weight,50,14.646972972973
1348,female,weight,75,15.7922162162162
1348,female,weight,90,16.9453513513514
1348,female,weight,97,18.2221621621622
1348,male,weight,3,12.392
1348,male,weight,10,13.1817297297297
1348,male,weight,25,14.0514594594595
1348,male,weight,75,16.2064324324324
1348,male,weight,90,17.3016756756757
1348,male,weight,97,18.4648108108108
1349,female,height,3,91.22
1349,female,height,10,93.46
1349,female,height,25,95.7
1349,female,height,50,98.18
1349,female,height,75,100.72
1349,female,height,90,103.0
1349,female,height,97,105.24
1349,male,height,3,92.28
1349,male,height,10,94.48
1349,male,height,25,96.72
1349,male,height,50,99.2
1349,male,height,75,101.74
1349,male,height,90,103.98
1349,male,height,97,106.26
1349,female,weight,10,12.83
1349,female,weight,25,13.642
1349,female,weight,50,14.652
1349,female,weight,75,15.798
1349,female,weight,90,16.952
1349,female,weight,97,18.23
1349,male,weight,3,12.396
1349,male,weight,10,13.186
1349,male,weight,25,14.056
1349,male,weight,75,16.212
1349,male,weight,90,17.308
1349,male,weight,97,18.472
1350,female,height,3,91.2378378378378
1350,female,height,10,93.4783783783784
1350,female,height,25,95.7189189189189
1350,female,height,50,98.2
1350,female,height,75,100.740540540541
1350,female,height,90,103.021621621622
1350,female,height,97,105.262162162162
1350,male,height,3,92.2972972972973
1350,male,height,10,94.4972972972973
1350,male,height,25,96.7378378378378
1350,male,height,50,99.2189189189189
1350,male,height,75,101.759459459459
1350,male,height,90,104.0
1350,male,height,97,106.281081081081
1350,female,weight,10,12.8340540540541
1350,female,weight,25,13.6464864864865
1350,female,weight,50,14.657027027027
1350,female,weight,75,15.8037837837838
1350,female,weight,90,16.9586486486487
1350,female,weight,97,18.2378378378378
1350,male,weight,3,12.4
1350,male,weight,10,13.1902702702703
1350,male,weight,25,14.0605405405405
1350,male,weight,75,16.2175675675676
1350,male,weight,90,17.3143243243243
1350,male,weight,97,18.4791891891892
1351,female,height,3,91.2556756756757
1351,female,height,10,93.4967567567568
1351,female,height,25,95.7378378378378
1351,female,height,50,98.22
1351,female,height,75,100.761081081081
1351,female,height,90,103.043243243243
1351,female,height,97,105.284324324324
1351,male,height,3,92.3145945945946
1351,male,height,10,94.5145945945946
1351,male,height,25,96.7556756756757
1351,male,height,50,99.2378378378378
1351,male,height,75,101.778918918919
1351,male,height,90,104.02
1351,male,height,97,106.302162162162
1351,female,weight,10,12.8381081081081
1351,female,weight,25,13.650972972973
1351,female,weight,50,14.6620540540541
1351,female,weight,75,15.8095675675676
1351,female,weight,90,16.9652972972973
1351,female,weight,97,18.2456756756757
1351,male,weight,3,12.404
1351,male,weight,10,13.1945405405405
1351,male,weight,25,14.0650810810811
1351,male,weight,75,16.2231351351351
1351,male,weight,90,17.3206486486487
1351,male,weight,97,18.4863783783784
1352,female,height,3,91.2735135135135
1352,female,height,10,93.5151351351351
1352,female,height,25,95.7567567567568
1352,female,height,50,98.24
1352,female,height,75,100.781621621622
1352,female,height,90,103.064864864865
1352,female,height,97,105.306486486486
1352,male,height,3,92.3318918918919
1352,male,height,10,94.5318918918919
1352,male,height,25,96.7735135135135
1352,male,height,50,99.2567567567568
1352,male,height,75,101.798378378378
1352,male,height,90,104.04
1352,male,height,97,106.323243243243
1352,female,weight,10,12.8421621621622
1352,female,weight,25,13.6554594594595
1352,female,weight,50,14.6670810810811
1352,female,weight,75,15.8153513513514
1352,female,weight,90,16.9719459459459
1352,female,weight,97,18.2535135135135
1352,male,weight,3,12.408
1352,male,weight,10,13.1988108108108
1352,male,weight,25,14.0696216216216
1352,male,weight,75,16.2287027027027
1352,male,weight,90,17.326972972973
1352,male,weight,97,18.4935675675676
1353,female,height,3,91.2913513513514
1353,female,height,10,93.5335135135135
1353,female,height,25,95.7756756756757
1353,female,height,50,98.26
1353,female,height,75,100.802162162162
1353,female,height,90,103.086486486486
1353,female,height,97,105.328648648649
1353,male,height,3,92.3491891891892
1353,male,height,10,94.5491891891892
1353,male,height,25,96.7913513513514
1353,male,height,50,99.2756756756757
1353,male,height,75,101.817837837838
1353,male,height,90,104.06
1353,male,height,97,106.344324324324
1353,female,weight,10,12.8462162162162
1353,female,weight,25,13.6599459459459
1353,female,weight,50,14.6721081081081
1353,female,weight,75,15.8211351351351
1353,female,weight,90,16.9785945945946
1353,female,weight,97,18.2613513513514
1353,male,weight,3,12.412
1353,male,weight,10,13.2030810810811
1353,male,weight,25,14.0741621621622
1353,male,weight,75,16.2342702702703
1353,male,weight,90,17.3332972972973
1353,male,weight,97,18.5007567567568
1354,female,height,3,91.3091891891892
1354,female,height,10,93.5518918918919
1354,female,height,25,95.7945945945946
1354,female,height,50,98.28
1354,female,height,75,100.822702702703
1354,female,height,90,103.108108108108
1354,female,height,97,105.350810810811
1354,male,height,3,92.3664864864865
1354,male,height,10,94.5664864864865
1354,male,height,25,96.8091891891892
1354,male,height,50,99.2945945945946
1354,male,height,75,101.837297297297
1354,male,height,90,104.08
1354,male,height,97,106.365405405405
1354,female,weight,10,12.8502702702703
1354,female,weight,25,13.6644324324324
1354,female,weight,50,14.6771351351351
1354,female,weight,75,15.8269189189189
1354,female,weight,90,16.9852432432432
1354,female,weight,97,18.2691891891892
1354,male,weight,3,12.416
1354,male,weight,10,13.2073513513514
1354,male,weight,25,14.0787027027027
1354,male,weight,75,16.2398378378378
1354,male,weight,90,17.3396216216216
1354,male,weight,97,18.5079459459459
1355,female,height,3,91.327027027027
1355,female,height,10,93.5702702702703
1355,female,height,25,95.8135135135135
1355,female,height,50,98.3
1355,female,height,75,100.843243243243
1355,female,height,90,103.12972972973
1355,female,height,97,105.372972972973
1355,male,height,3,92.3837837837838
1355,male,height,10,94.5837837837838
1355,male,height,25,96.827027027027
1355,male,height,50,99.3135135135135
1355,male,height,75,101.856756756757
1355,male,height,90,104.1
1355,male,height,97,106.386486486486
1355,female,weight,10,12.8543243243243
1355,female,weight,25,13.6689189189189
1355,female,weight,50,14.6821621621622
1355,female,weight,75,15.8327027027027
1355,female,weight,90,16.9918918918919
1355,female,weight,97,18.277027027027
1355,male,weight,3,12.42
1355,male,weight,10,13.2116216216216
1355,male,weight,25,14.0832432432432
1355,male,weight,75,16.2454054054054
1355,male,weight,90,17.3459459459459
1355,male,weight,97,18.5151351351351
1356,female,height,3,91.3448648648649
1356,female,height,10,93.5886486486486
1356,female,height,25,95.8324324324324
1356,female,height,50,98.32
1356,female,height,75,100.863783783784
1356,female,height,90,103.151351351351
1356,female,height,97,105.395135135135
1356,male,height,3,92.4010810810811
1356,male,height,10,94.6010810810811
1356,male,height,25,96.8448648648649
1356,male,height,50,99.3324324324324
1356,male,height,75,101.876216216216
1356,male,height,90,104.12
1356,male,height,97,106.407567567568
1356,female,weight,10,12.8583783783784
1356,female,weight,25,13.6734054054054
1356,female,weight,50,14.6871891891892
1356,female,weight,75,15.8384864864865
1356,female,weight,90,16.9985405405405
1356,female,weight,97,18.2848648648649
1356,male,weight,3,12.424
1356,male,weight,10,13.2158918918919
1356,male,weight,25,14.0877837837838
1356,male,weight,75,16.250972972973
1356,male,weight,90,17.3522702702703
1356,male,weight,97,18.5223243243243
1357,female,height,3,91.3627027027027
1357,female,height,10,93.607027027027
1357,female,height,25,95.8513513513514
1357,female,height,50,98.34
1357,female,height,75,100.884324324324
1357,female,height,90,103.172972972973
1357,female,height,97,105.417297297297
1357,male,height,3,92.4183783783784
1357,male,height,10,94.6183783783784
1357,male,height,25,96.8627027027027
1357,male,height,50,99.3513513513514
1357,male,height,75,101.895675675676
1357,male,height,90,104.14
1357,male,height,97,106.428648648649
1357,female,weight,10,12.8624324324324
1357,female,weight,25,13.6778918918919
1357,female,weight,50,14.6922162162162
1357,female,weight,75,15.8442702702703
1357,female,weight,90,17.0051891891892
1357,female,weight,97,18.2927027027027
1357,male,weight,3,12.428
1357,male,weight,10,13.2201621621622
1357,male,weight,25,14.0923243243243
1357,male,weight,75,16.2565405405405
1357,male,weight,90,17.3585945945946
1357,male,weight,97,18.5295135135135
1358,female,height,3,91.3805405405406
1358,female,height,10,93.6254054054054
1358,female,height,25,95.8702702702703
1358,female,height,50,98.36
1358,female,height,75,100.904864864865
1358,female,height,90,103.194594594595
1358,female,height,97,105.439459459459
1358,male,height,3,92.4356756756757
1358,male,height,10,94.6356756756757
1358,male,height,25,96.8805405405406
1358,male,height,50,99.3702702702703
1358,male,height,75,101.915135135135
1358,male,height,90,104.16
1358,male,height,97,106.44972972973
1358,female,weight,10,12.8664864864865
1358,female,weight,25,13.6823783783784
1358,female,weight,50,14.6972432432432
1358,female,weight,75,15.8500540540541
1358,female,weight,90,17.0118378378378
1358,female,weight,97,18.3005405405405
1358,male,weight,3,12.432
1358,male,weight,10,13.2244324324324
1358,male,weight,25,14.0968648648649
1358,male,weight,75,16.2621081081081
1358,male,weight,90,17.3649189189189
1358,male,weight,97,18.5367027027027
1359,female,height,3,91.3983783783784
1359,female,height,10,93.6437837837838
1359,female,height,25,95.8891891891892
1359,female,height,50,98.38
1359,female,height,75,100.925405405405
1359,female,height,90,103.216216216216
1359,female,height,97,105.461621621622
1359,male,height,3,92.452972972973
1359,male,height,10,94.652972972973
1359,male,height,25,96.8983783783784
1359,male,height,50,99.3891891891892
1359,male,height,75,101.934594594595
1359,male,height,90,104.18
1359,male,height,97,106.470810810811
1359,female,weight,10,12.8705405405405
1359,female,weight,25,13.6868648648649
1359,female,weight,50,14.7022702702703
1359,female,weight,75,15.8558378378378
1359,female,weight,90,17.0184864864865
1359,female,weight,97,18.3083783783784
1359,male,weight,3,12.436
1359,male,weight,10,13.2287027027027
1359,male,weight,25,14.1014054054054
1359,male,weight,75,16.2676756756757
1359,male,weight,90,17.3712432432432
1359,male,weight,97,18.5438918918919
1360,female,height,3,91.4162162162162
1360,female,height,10,93.6621621621622
1360,female,height,25,95.9081081081081
1360,female,height,50,98.4
1360,female,height,75,100.945945945946
1360,female,height,90,103.237837837838
1360,female,height,97,105.483783783784
1360,male,height,3,92.4702702702703
1360,male,height,10,94.6702702702703
1360,male,height,25,96.9162162162162
1360,male,height,50,99.4081081081081
1360,male,height,75,101.954054054054
1360,male,height,90,104.2
1360,male,height,97,106.491891891892
1360,female,weight,10,12.8745945945946
1360,female,weight,25,13.6913513513514
1360,female,weight,50,14.7072972972973
1360,female,weight,75,15.8616216216216
1360,female,weight,90,17.0251351351351
1360,female,weight,97,18.3162162162162
1360,male,weight,3,12.44
1360,male,weight,10,13.232972972973
1360,male,weight,25,14.1059459459459
1360,male,weight,75,16.2732432432432
1360,male,weight,90,17.3775675675676
1360,male,weight,97,18.5510810810811
1361,female,height,3,91.4340540540541
1361,female,height,10,93.6805405405405
1361,female,height,25,95.927027027027
1361,female,height,50,98.42
1361,female,height,75,100.966486486486
1361,female,height,90,103.259459459459
1361,female,height,97,105.505945945946
1361,male,height,3,92.4875675675676
1361,male,height,10,94.6875675675676
1361,male,height,25,96.9340540540541
1361,male,height,50,99.427027027027
1361,male,height,75,101.973513513514
1361,male,height,90,104.22
1361,male,height,97,106.512972972973
1361,female,weight,10,12.8786486486486
1361,female,weight,25,13.6958378378378
1361,female,weight,50,14.7123243243243
1361,female,weight,75,15.8674054054054
1361,female,weight,90,17.0317837837838
1361,female,weight,97,18.3240540540541
1361,male,weight,3,12.444
1361,male,weight,10,13.2372432432432
1361,male,weight,25,14.1104864864865
1361,male,weight,75,16.2788108108108
1361,male,weight,90,17.3838918918919
1361,male,weight,97,18.5582702702703
1362,female,height,3,91.4518918918919
1362,female,height,10,93.6989189189189
1362,female,height,25,95.9459459459459
1362,female,height,50,98.44
1362,female,height,75,100.987027027027
1362,female,height,90,103.281081081081
1362,female,height,97,105.528108108108
1362,male,height,3,92.5048648648649
1362,male,height,10,94.7048648648649
1362,male,height,25,96.9518918918919
1362,male,height,50,99.4459459459459
1362,male,height,75,101.992972972973
1362,male,height,90,104.24
1362,male,height,97,106.534054054054
1362,female,weight,10,12.8827027027027
1362,female,weight,25,13.7003243243243
1362,female,weight,50,14.7173513513514
1362,female,weight,75,15.8731891891892
1362,female,weight,90,17.0384324324324
1362,female,weight,97,18.3318918918919
1362,male,weight,3,12.448
1362,male,weight,10,13.2415135135135
1362,male,weight,25,14.115027027027
1362,male,weight,75,16.2843783783784
1362,male,weight,90,17.3902162162162
1362,male,weight,97,18.5654594594595
1363,female,height,3,91.4697297297297
1363,female,height,10,93.7172972972973
1363,female,height,25,95.9648648648649
1363,female,height,50,98.46
1363,female,height,75,101.007567567568
1363,female,height,90,103.302702702703
1363,female,height,97,105.55027027027
1363,male,height,3,92.5221621621622
1363,male,height,10,94.7221621621622
1363,male,height,25,96.9697297297297
1363,male,height,50,99.4648648648649
1363,male,height,75,102.012432432432
1363,male,height,90,104.26
1363,male,height,97,106.555135135135
1363,female,weight,10,12.8867567567568
1363,female,weight,25,13.7048108108108
1363,female,weight,50,14.7223783783784
1363,female,weight,75,15.878972972973
1363,female,weight,90,17.0450810810811
1363,female,weight,97,18.3397297297297
1363,male,weight,3,12.452
1363,male,weight,10,13.2457837837838
1363,male,weight,25,14.1195675675676
1363,male,weight,75,16.2899459459459
1363,male,weight,90,17.3965405405405
1363,male,weight,97,18.5726486486487
1364,female,height,3,91.4875675675676
1364,female,height,10,93.7356756756757
1364,female,height,25,95.9837837837838
1364,female,height,50,98.48
1364,female,height,75,101.028108108108
1364,female,height,90,103.324324324324
1364,female,height,97,105.572432432432
1364,male,height,3,92.5394594594595
1364,male,height,10,94.7394594594595
1364,male,height,25,96.9875675675676
1364,male,height,50,99.4837837837838
1364,male,height,75,102.031891891892
1364,male,height,90,104.28
1364,male,height,97,106.576216216216
1364,female,weight,10,12.8908108108108
1364,female,weight,25,13.7092972972973
1364,female,weight,50,14.7274054054054
1364,female,weight,75,15.8847567567568
1364,female,weight,90,17.0517297297297
1364,female,weight,97,18.3475675675676
1364,male,weight,3,12.456
1364,male,weight,10,13.2500540540541
1364,male,weight,25,14.1241081081081
1364,male,weight,75,16.2955135135135
1364,male,weight,90,17.4028648648649
1364,male,weight,97,18.5798378378378
1365,female,height,3,91.5054054054054
1365,female,height,10,93.7540540540541
1365,female,height,25,96.0027027027027
1365,female,height,50,98.5
1365,female,height,75,101.048648648649
1365,female,height,90,103.345945945946
1365,female,height,97,105.594594594595
1365,male,height,3,92.5567567567568
1365,male,height,10,94.7567567567568
1365,male,height,25,97.0054054054054
1365,male,height,50,99.5027027027027
1365,male,height,75,102.051351351351
1365,male,height,90,104.3
1365,male,height,97,106.597297297297
1365,female,weight,10,12.8948648648649
1365,female,weight,25,13.7137837837838
1365,female,weight,50,14.7324324324324
1365,female,weight,75,15.8905405405405
1365,female,weight,90,17.0583783783784
1365,female,weight,97,18.3554054054054
1365,male,weight,3,12.46
1365,male,weight,10,13.2543243243243
1365,male,weight,25,14.1286486486487
1365,male,weight,75,16.3010810810811
1365,male,weight,90,17.4091891891892
1365,male,weight,97,18.587027027027
1366,female,height,3,91.5232432432432
1366,female,height,10,93.7724324324324
1366,female,height,25,96.0216216216216
1366,female,height,50,98.52
1366,female,height,75,101.069189189189
1366,female,height,90,103.367567567568
1366,female,height,97,105.616756756757
1366,male,height,3,92.5740540540541
1366,male,height,10,94.7740540540541
1366,male,height,25,97.0232432432432
1366,male,height,50,99.5216216216216
1366,male,height,75,102.070810810811
1366,male,height,90,104.32
1366,male,height,97,106.618378378378
1366,female,weight,10,12.8989189189189
1366,female,weight,25,13.7182702702703
1366,female,weight,50,14.7374594594595
1366,female,weight,75,15.8963243243243
1366,female,weight,90,17.065027027027
1366,female,weight,97,18.3632432432432
1366,male,weight,3,12.464
1366,male,weight,10,13.2585945945946
1366,male,weight,25,14.1331891891892
1366,male,weight,75,16.3066486486486
1366,male,weight,90,17.4155135135135
1366,male,weight,97,18.5942162162162
1367,female,height,3,91.5410810810811
1367,female,height,10,93.7908108108108
1367,female,height,25,96.0405405405405
1367,female,height,50,98.54
1367,female,height,75,101.08972972973
1367,female,height,90,103.389189189189
1367,female,height,97,105.638918918919
1367,male,height,3,92.5913513513514
1367,male,height,10,94.7913513513514
1367,male,height,25,97.0410810810811
1367,male,height,50,99.5405405405405
1367,male,height,75,102.09027027027
1367,male,height,90,104.34
1367,male,height,97,106.639459459459
1367,female,weight,10,12.902972972973
1367,female,weight,25,13.7227567567568
1367,female,weight,50,14.7424864864865
1367,female,weight,75,15.9021081081081
1367,female,weight,90,17.0716756756757
1367,female,weight,97,18.3710810810811
1367,male,weight,3,12.468
1367,male,weight,10,13.2628648648649
1367,male,weight,25,14.1377297297297
1367,male,weight,75,16.3122162162162
1367,male,weight,90,17.4218378378378
1367,male,weight,97,18.6014054054054
1368,female,height,3,91.5589189189189
1368,female,height,10,93.8091891891892
1368,female,height,25,96.0594594594595
1368,female,height,50,98.56
1368,female,height,75,101.11027027027
1368,female,height,90,103.410810810811
1368,female,height,97,105.661081081081
1368,male,height,3,92.6086486486487
1368,male,height,10,94.8086486486487
1368,male,height,25,97.0589189189189
1368,male,height,50,99.5594594594595
1368,male,height,75,102.10972972973
1368,male,height,90,104.36
1368,male,height,97,106.660540540541
1368,female,weight,10,12.907027027027
1368,female,weight,25,13.7272432432432
1368,female,weight,50,14.7475135135135
1368,female,weight,75,15.9078918918919
1368,female,weight,90,17.0783243243243
1368,female,weight,97,18.3789189189189
1368,male,weight,3,12.472
1368,male,weight,10,13.2671351351351
1368,male,weight,25,14.1422702702703
1368,male,weight,75,16.3177837837838
1368,male,weight,90,17.4281621621622
1368,male,weight,97,18.6085945945946
1369,female,height,3,91.5767567567568
1369,female,height,10,93.8275675675676
1369,female,height,25,96.0783783783784
1369,female,height,50,98.58
1369,female,height,75,101.130810810811
1369,female,height,90,103.432432432432
1369,female,height,97,105.683243243243
1369,male,height,3,92.6259459459459
1369,male,height,10,94.825945945946
1369,male,height,25,97.0767567567568
1369,male,height,50,99.5783783783784
1369,male,height,75,102.129189189189
1369,male,height,90,104.38
1369,male,height,97,106.681621621622
1369,female,weight,10,12.9110810810811
1369,female,weight,25,13.7317297297297
1369,female,weight,50,14.7525405405405
1369,female,weight,75,15.9136756756757
1369,female,weight,90,17.084972972973
1369,female,weight,97,18.3867567567568
1369,male,weight,3,12.476
1369,male,weight,10,13.2714054054054
1369,male,weight,25,14.1468108108108
1369,male,weight,75,16.3233513513514
1369,male,weight,90,17.4344864864865
1369,male,weight,97,18.6157837837838
1370,female,height,3,91.5945945945946
1370,female,height,10,93.8459459459459
1370,female,height,25,96.0972972972973
1370,female,height,50,98.6
1370,female,height,75,101.151351351351
1370,female,height,90,103.454054054054
1370,female,height,97,105.705405405405
1370,male,height,3,92.6432432432433
1370,male,height,10,94.8432432432433
1370,male,height,25,97.0945945945946
1370,male,height,50,99.5972972972973
1370,male,height,75,102.148648648649
1370,male,height,90,104.4
1370,male,height,97,106.702702702703
1370,female,weight,10,12.9151351351351
1370,female,weight,25,13.7362162162162
1370,female,weight,50,14.7575675675676
1370,female,weight,75,15.9194594594595
1370,female,weight,90,17.0916216216216
1370,female,weight,97,18.3945945945946
1370,male,weight,3,12.48
1370,male,weight,10,13.2756756756757
1370,male,weight,25,14.1513513513514
1370,male,weight,75,16.3289189189189
1370,male,weight,90,17.4408108108108
1370,male,weight,97,18.622972972973
1371,female,height,3,91.6124324324324
1371,female,height,10,93.8643243243243
1371,female,height,25,96.1162162162162
1371,female,height,50,98.62
1371,female,height,75,101.171891891892
1371,female,height,90,103.475675675676
1371,female,height,97,105.727567567568
1371,male,height,3,92.6605405405405
1371,male,height,10,94.8605405405405
1371,male,height,25,97.1124324324324
1371,male,height,50,99.6162162162162
1371,male,height,75,102.168108108108
1371,male,height,90,104.42
1371,male,height,97,106.723783783784
1371,female,weight,10,12.9191891891892
1371,female,weight,25,13.7407027027027
1371,female,weight,50,14.7625945945946
1371,female,weight,75,15.9252432432432
1371,female,weight,90,17.0982702702703
1371,female,weight,97,18.4024324324324
1371,male,weight,3,12.484
1371,male,weight,10,13.2799459459459
1371,male,weight,25,14.1558918918919
1371,male,weight,75,16.3344864864865
1371,male,weight,90,17.4471351351351
1371,male,weight,97,18.6301621621622
1372,female,height,3,91.6302702702703
1372,female,height,10,93.8827027027027
1372,female,height,25,96.1351351351351
1372,female,height,50,98.64
1372,female,height,75,101.192432432432
1372,female,height,90,103.497297297297
1372,female,height,97,105.74972972973
1372,male,height,3,92.6778378378378
1372,male,height,10,94.8778378378378
1372,male,height,25,97.1302702702703
1372,male,height,50,99.6351351351351
1372,male,height,75,102.187567567568
1372,male,height,90,104.44
1372,male,height,97,106.744864864865
1372,female,weight,10,12.9232432432432
1372,female,weight,25,13.7451891891892
1372,female,weight,50,14.7676216216216
1372,female,weight,75,15.931027027027
1372,female,weight,90,17.1049189189189
1372,female,weight,97,18.4102702702703
1372,male,weight,3,12.488
1372,male,weight,10,13.2842162162162
1372,male,weight,25,14.1604324324324
1372,male,weight,75,16.3400540540541
1372,male,weight,90,17.4534594594595
1372,male,weight,97,18.6373513513514
1373,female,height,3,91.6481081081081
1373,female,height,10,93.9010810810811
1373,female,height,25,96.1540540540541
1373,female,height,50,98.66
1373,female,height,75,101.212972972973
1373,female,height,90,103.518918918919
1373,female,height,97,105.771891891892
1373,male,height,3,92.6951351351351
1373,male,height,10,94.8951351351351
1373,male,height,25,97.1481081081081
1373,male,height,50,99.6540540540541
1373,male,height,75,102.207027027027
1373,male,height,90,104.46
1373,male,height,97,106.765945945946
1373,female,weight,10,12.9272972972973
1373,female,weight,25,13.7496756756757
1373,female,weight,50,14.7726486486486
1373,female,weight,75,15.9368108108108
1373,female,weight,90,17.1115675675676
1373,female,weight,97,18.4181081081081
1373,male,weight,3,12.492
1373,male,weight,10,13.2884864864865
1373,male,weight,25,14.164972972973
1373,male,weight,75,16.3456216216216
1373,male,weight,90,17.4597837837838
1373,male,weight,97,18.6445405405405
1374,female,height,3,91.665945945946
1374,female,height,10,93.9194594594595
1374,female,height,25,96.172972972973
1374,female,height,50,98.68
1374,female,height,75,101.233513513514
1374,female,height,90,103.540540540541
1374,female,height,97,105.794054054054
1374,male,height,3,92.7124324324324
1374,male,height,10,94.9124324324324
1374,male,height,25,97.165945945946
1374,male,height,50,99.672972972973
1374,male,height,75,102.226486486487
1374,male,height,90,104.48
1374,male,height,97,106.787027027027
1374,female,weight,10,12.9313513513514
1374,female,weight,25,13.7541621621622
1374,female,weight,50,14.7776756756757
1374,female,weight,75,15.9425945945946
1374,female,weight,90,17.1182162162162
1374,female,weight,97,18.4259459459459
1374,male,weight,3,12.496
1374,male,weight,10,13.2927567567568
1374,male,weight,25,14.1695135135135
1374,male,weight,75,16.3511891891892
1374,male,weight,90,17.4661081081081
1374,male,weight,97,18.6517297297297
1375,female,height,3,91.6837837837838
1375,female,height,10,93.9378378378378
1375,female,height,25,96.1918918918919
1375,female,height,50,98.7
1375,female,height,75,101.254054054054
1375,female,height,90,103.562162162162
1375,female,height,97,105.816216216216
1375,male,height,3,92.7297297297297
1375,male,height,10,94.9297297297297
1375,male,height,25,97.1837837837838
1375,male,height,50,99.6918918918919
1375,male,height,75,102.245945945946
1375,male,height,90,104.5
1375,male,height,97,106.808108108108
1375,female,weight,10,12.9354054054054
1375,female,weight,25,13.7586486486486
1375,female,weight,50,14.7827027027027
1375,female,weight,75,15.9483783783784
1375,female,weight,90,17.1248648648649
1375,female,weight,97,18.4337837837838
1375,male,weight,3,12.5
1375,male,weight,10,13.297027027027
1375,male,weight,25,14.1740540540541
1375,male,weight,75,16.3567567567568
1375,male,weight,90,17.4724324324324
1375,male,weight,97,18.6589189189189
1376,female,height,3,91.7016216216216
1376,female,height,10,93.9562162162162
1376,female,height,25,96.2108108108108
1376,female,height,50,98.72
1376,female,height,75,101.274594594595
1376,female,height,90,103.583783783784
1376,female,height,97,105.838378378378
1376,male,height,3,92.747027027027
1376,male,height,10,94.947027027027
1376,male,height,25,97.2016216216216
1376,male,height,50,99.7108108108108
1376,male,height,75,102.265405405405
1376,male,height,90,104.52
1376,male,height,97,106.829189189189
1376,female,weight,10,12.9394594594595
1376,female,weight,25,13.7631351351351
1376,female,weight,50,14.7877297297297
1376,female,weight,75,15.9541621621622
1376,female,weight,90,17.1315135135135
